image_id,category_id,bbox,area,file_name,height,width,category_full_name,annotate_id,coord_tl,coord_br,category_color_name,category_piece_name
79,4,"[1480, 276, 128, 152]",19456,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,black-pawn,710,"[1480, 276]","[1608, 428]",black,pawn
79,4,"[1462, 141, 110, 160]",17600,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,black-pawn,711,"[1462, 141]","[1572, 301]",black,pawn
79,4,"[1131, 380, 106, 165]",17490,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,black-pawn,712,"[1131, 380]","[1237, 545]",black,pawn
79,4,"[1367, 700, 129, 175]",22575,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,black-pawn,713,"[1367, 700]","[1496, 875]",black,pawn
79,3,"[924, 497, 160, 216]",34560,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,black-knight,714,"[924, 497]","[1084, 713]",black,knight
79,7,"[936, 809, 154, 225]",34650,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-bishop,715,"[936, 809]","[1090, 1034]",white,bishop
79,11,"[750, 301, 151, 289]",43639,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-queen,716,"[750, 301]","[901, 590]",white,queen
79,9,"[1097, 98, 132, 224]",29568,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-knight,717,"[1097, 98]","[1229, 322]",white,knight
79,9,"[290, 810, 179, 226]",40454,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-knight,718,"[290, 810]","[469, 1036]",white,knight
79,8,"[300, 403, 180, 308]",55440,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-king,719,"[300, 403]","[480, 711]",white,king
79,12,"[395, 0, 149, 173]",25777,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-rook,720,"[395, 0]","[544, 173]",white,rook
79,12,"[497, 1028, 174, 213]",37062,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-rook,721,"[497, 1028]","[671, 1241]",white,rook
79,10,"[534, 853, 134, 178]",23852,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-pawn,722,"[534, 853]","[668, 1031]",white,pawn
79,10,"[941, 379, 123, 165]",20295,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-pawn,723,"[941, 379]","[1064, 544]",white,pawn
79,10,"[596, 4, 110, 164]",18040,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-pawn,724,"[596, 4]","[706, 168]",white,pawn
79,10,"[595, 263, 121, 152]",18392,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-pawn,725,"[595, 263]","[716, 415]",white,pawn
79,10,"[959, 1030, 144, 185]",26640,48d3c59a99b2b5a5b9f1eb7d5ba63b60.jpg,1529,2284,white-pawn,726,"[959, 1030]","[1103, 1215]",white,pawn
80,5,"[1709, 332, 156, 238]",37128,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-queen,727,"[1709, 332]","[1865, 570]",black,queen
80,2,"[1714, 421, 164, 284]",46576,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-king,728,"[1714, 421]","[1878, 705]",black,king
80,1,"[1783, 655, 129, 199]",25671,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-bishop,729,"[1783, 655]","[1912, 854]",black,bishop
80,1,"[1667, 228, 109, 192]",20928,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-bishop,730,"[1667, 228]","[1776, 420]",black,bishop
80,3,"[1631, 126, 133, 169]",22477,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-knight,731,"[1631, 126]","[1764, 295]",black,knight
80,3,"[1805, 845, 164, 183]",30012,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-knight,732,"[1805, 845]","[1969, 1028]",black,knight
80,6,"[1642, 22, 106, 156]",16536,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-rook,733,"[1642, 22]","[1748, 178]",black,rook
80,6,"[1840, 1027, 154, 192]",29568,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-rook,734,"[1840, 1027]","[1994, 1219]",black,rook
80,4,"[1629, 1048, 117, 155]",18135,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-pawn,735,"[1629, 1048]","[1746, 1203]",black,pawn
80,4,"[1597, 862, 113, 155]",17515,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-pawn,736,"[1597, 862]","[1710, 1017]",black,pawn
80,4,"[1573, 704, 99, 147]",14553,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-pawn,737,"[1573, 704]","[1672, 851]",black,pawn
80,4,"[1544, 545, 102, 149]",15198,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-pawn,738,"[1544, 545]","[1646, 694]",black,pawn
80,4,"[1514, 400, 104, 143]",14872,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-pawn,739,"[1514, 400]","[1618, 543]",black,pawn
80,4,"[1497, 273, 92, 147]",13524,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-pawn,740,"[1497, 273]","[1589, 420]",black,pawn
80,4,"[1472, 156, 95, 135]",12825,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-pawn,741,"[1472, 156]","[1567, 291]",black,pawn
80,4,"[1464, 27, 91, 141]",12831,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,black-pawn,742,"[1464, 27]","[1555, 168]",black,pawn
80,11,"[366, 298, 141, 254]",35814,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-queen,743,"[366, 298]","[507, 552]",white,queen
80,8,"[328, 410, 147, 292]",42924,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-king,744,"[328, 410]","[475, 702]",white,king
80,7,"[387, 213, 111, 200]",22200,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-bishop,745,"[387, 213]","[498, 413]",white,bishop
80,7,"[307, 647, 126, 199]",25074,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-bishop,746,"[307, 647]","[433, 846]",white,bishop
80,9,"[426, 96, 116, 193]",22388,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-knight,747,"[426, 96]","[542, 289]",white,knight
80,9,"[308, 813, 149, 215]",32035,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-knight,748,"[308, 813]","[457, 1028]",white,knight
80,12,"[257, 1039, 143, 204]",29172,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-rook,749,"[257, 1039]","[400, 1243]",white,rook
80,12,"[429, 0, 105, 157]",16485,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-rook,750,"[429, 0]","[534, 157]",white,rook
80,10,"[612, 12, 88, 147]",12936,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-pawn,751,"[612, 12]","[700, 159]",white,pawn
80,10,"[603, 143, 97, 135]",13095,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-pawn,752,"[603, 143]","[700, 278]",white,pawn
80,10,"[598, 269, 95, 149]",14155,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-pawn,753,"[598, 269]","[693, 418]",white,pawn
80,10,"[578, 395, 110, 151]",16610,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-pawn,754,"[578, 395]","[688, 546]",white,pawn
80,10,"[581, 551, 108, 151]",16308,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-pawn,755,"[581, 551]","[689, 702]",white,pawn
80,10,"[541, 708, 124, 157]",19468,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-pawn,756,"[541, 708]","[665, 865]",white,pawn
80,10,"[547, 861, 116, 161]",18676,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-pawn,757,"[547, 861]","[663, 1022]",white,pawn
80,10,"[515, 1052, 125, 158]",19750,479459fe5c8213a84fd55ba82f2670b1.jpg,1529,2284,white-pawn,758,"[515, 1052]","[640, 1210]",white,pawn
81,3,"[1129, 41, 102, 195]",19890,4807629b8df9c7eb4366b7feccd72e6a.jpg,1529,2284,black-knight,759,"[1129, 41]","[1231, 236]",black,knight
82,3,"[396, 31, 129, 183]",23607,47e842dd95735a11cf92c0ddf1161193.jpg,1529,2284,black-knight,760,"[396, 31]","[525, 214]",black,knight
83,2,"[1659, 302, 181, 331]",59911,4894f034a55eaa9252cd261a62b11d27.jpg,1529,2284,black-king,761,"[1659, 302]","[1840, 633]",black,king
83,1,"[1137, 708, 167, 230]",38410,4894f034a55eaa9252cd261a62b11d27.jpg,1529,2284,black-bishop,762,"[1137, 708]","[1304, 938]",black,bishop
83,4,"[1522, 737, 136, 185]",25160,4894f034a55eaa9252cd261a62b11d27.jpg,1529,2284,black-pawn,763,"[1522, 737]","[1658, 922]",black,pawn
83,4,"[1121, 446, 140, 175]",24500,4894f034a55eaa9252cd261a62b11d27.jpg,1529,2284,black-pawn,764,"[1121, 446]","[1261, 621]",black,pawn
83,8,"[312, 422, 198, 354]",70092,4894f034a55eaa9252cd261a62b11d27.jpg,1529,2284,white-king,765,"[312, 422]","[510, 776]",white,king
83,1,"[737, 125, 140, 229]",32060,4894f034a55eaa9252cd261a62b11d27.jpg,1529,2284,black-bishop,766,"[737, 125]","[877, 354]",black,bishop
83,10,"[716, 737, 144, 184]",26496,4894f034a55eaa9252cd261a62b11d27.jpg,1529,2284,white-pawn,767,"[716, 737]","[860, 921]",white,pawn
83,7,"[1096, 1, 139, 218]",30302,4894f034a55eaa9252cd261a62b11d27.jpg,1529,2284,white-bishop,768,"[1096, 1]","[1235, 219]",white,bishop
83,6,"[1436, 155, 147, 189]",27783,4894f034a55eaa9252cd261a62b11d27.jpg,1529,2284,black-rook,769,"[1436, 155]","[1583, 344]",black,rook
84,12,"[963, 440, 117, 178]",20826,4ae38537a74c5ed10d5223f8066659fc.jpg,1529,2284,white-rook,770,"[963, 440]","[1080, 618]",white,rook
85,12,"[1384, 999, 165, 207]",34155,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-rook,771,"[1384, 999]","[1549, 1206]",white,rook
85,6,"[1832, 1015, 174, 205]",35670,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,black-rook,772,"[1832, 1015]","[2006, 1220]",black,rook
85,2,"[1556, 747, 187, 311]",58157,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,black-king,773,"[1556, 747]","[1743, 1058]",black,king
85,5,"[1300, 316, 138, 261]",36018,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,black-queen,774,"[1300, 316]","[1438, 577]",black,queen
85,4,"[1538, 538, 113, 167]",18871,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,black-pawn,775,"[1538, 538]","[1651, 705]",black,pawn
85,4,"[1493, 261, 101, 162]",16362,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,black-pawn,776,"[1493, 261]","[1594, 423]",black,pawn
85,4,"[1368, 687, 117, 167]",19539,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,black-pawn,777,"[1368, 687]","[1485, 854]",black,pawn
85,4,"[1127, 382, 120, 163]",19560,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,black-pawn,778,"[1127, 382]","[1247, 545]",black,pawn
85,11,"[762, 313, 136, 266]",36176,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-queen,779,"[762, 313]","[898, 579]",white,queen
85,8,"[526, 419, 169, 304]",51376,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-king,780,"[526, 419]","[695, 723]",white,king
85,7,"[937, 799, 145, 234]",33930,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-bishop,781,"[937, 799]","[1082, 1033]",white,bishop
85,12,"[412, 0, 130, 172]",22360,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-rook,782,"[412, 0]","[542, 172]",white,rook
85,3,"[933, 502, 139, 208]",28912,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,black-knight,783,"[933, 502]","[1072, 710]",black,knight
85,9,"[1096, 103, 125, 215]",26875,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-knight,784,"[1096, 103]","[1221, 318]",white,knight
85,9,"[745, 646, 131, 220]",28820,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-knight,785,"[745, 646]","[876, 866]",white,knight
85,10,"[940, 384, 110, 153]",16830,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-pawn,786,"[940, 384]","[1050, 537]",white,pawn
85,10,"[595, 16, 111, 149]",16539,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-pawn,787,"[595, 16]","[706, 165]",white,pawn
85,10,"[604, 251, 107, 160]",17120,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-pawn,788,"[604, 251]","[711, 411]",white,pawn
85,10,"[541, 857, 128, 168]",21504,495019998442ddf85b59e387d4916cd3.jpg,1529,2284,white-pawn,789,"[541, 857]","[669, 1025]",white,pawn
86,2,"[954, 834, 149, 292]",43508,49f78dc9aaeadd0c76ed2def75c358f3.jpg,1529,2284,black-king,790,"[954, 834]","[1103, 1126]",black,king
87,2,"[1682, 309, 163, 294]",47922,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-king,791,"[1682, 309]","[1845, 603]",black,king
87,5,"[1531, 507, 157, 273]",42861,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-queen,792,"[1531, 507]","[1688, 780]",black,queen
87,6,"[1843, 1094, 178, 205]",36490,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-rook,793,"[1843, 1094]","[2021, 1299]",black,rook
87,6,"[1609, 39, 131, 181]",23711,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-rook,794,"[1609, 39]","[1740, 220]",black,rook
87,1,"[745, 717, 146, 219]",31974,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-bishop,795,"[745, 717]","[891, 936]",black,bishop
87,1,"[1426, 13, 120, 216]",25920,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-bishop,796,"[1426, 13]","[1546, 229]",black,bishop
87,3,"[1318, 415, 130, 218]",28340,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-knight,797,"[1318, 415]","[1448, 633]",black,knight
87,3,"[1400, 908, 151, 206]",31106,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-knight,798,"[1400, 908]","[1551, 1114]",black,knight
87,4,"[1298, 747, 134, 176]",23584,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-pawn,799,"[1298, 747]","[1432, 923]",black,pawn
87,4,"[1618, 1114, 141, 172]",24252,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-pawn,800,"[1618, 1114]","[1759, 1286]",black,pawn
87,4,"[1509, 447, 100, 164]",16400,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-pawn,801,"[1509, 447]","[1609, 611]",black,pawn
87,4,"[1269, 191, 97, 163]",15811,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-pawn,802,"[1269, 191]","[1366, 354]",black,pawn
87,4,"[1104, 60, 109, 159]",17331,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-pawn,803,"[1104, 60]","[1213, 219]",black,pawn
87,4,"[1123, 319, 106, 169]",17914,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-pawn,804,"[1123, 319]","[1229, 488]",black,pawn
87,4,"[758, 611, 105, 161]",16905,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-pawn,805,"[758, 611]","[863, 772]",black,pawn
87,4,"[1184, 930, 114, 175]",19950,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,black-pawn,806,"[1184, 930]","[1298, 1105]",black,pawn
87,12,"[391, 48, 116, 179]",20764,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-rook,807,"[391, 48]","[507, 227]",white,rook
87,12,"[715, 1081, 148, 219]",32412,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-rook,808,"[715, 1081]","[863, 1300]",white,rook
87,11,"[550, 211, 154, 257]",39578,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-queen,809,"[550, 211]","[704, 468]",white,queen
87,8,"[286, 475, 166, 293]",48638,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-king,810,"[286, 475]","[452, 768]",white,king
87,7,"[362, 127, 127, 211]",26797,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-bishop,811,"[362, 127]","[489, 338]",white,bishop
87,7,"[249, 909, 156, 212]",33072,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-bishop,812,"[249, 909]","[405, 1121]",white,bishop
87,9,"[287, 734, 170, 204]",34680,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-knight,813,"[287, 734]","[457, 938]",white,knight
87,9,"[738, 404, 131, 199]",26069,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-knight,814,"[738, 404]","[869, 603]",white,knight
87,10,"[899, 292, 110, 166]",18260,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,815,"[899, 292]","[1009, 458]",white,pawn
87,10,"[886, 51, 107, 160]",17120,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,816,"[886, 51]","[993, 211]",white,pawn
87,10,"[569, 179, 110, 151]",16610,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,817,"[569, 179]","[679, 330]",white,pawn
87,10,"[542, 439, 110, 164]",18040,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,818,"[542, 439]","[652, 603]",white,pawn
87,10,"[498, 935, 130, 174]",22620,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,819,"[498, 935]","[628, 1109]",white,pawn
87,10,"[531, 581, 123, 172]",21156,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,820,"[531, 581]","[654, 753]",white,pawn
87,10,"[931, 769, 109, 171]",18639,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,821,"[931, 769]","[1040, 940]",white,pawn
87,10,"[951, 1122, 133, 179]",23807,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,822,"[951, 1122]","[1084, 1301]",white,pawn
88,10,"[749, 772, 149, 181]",26969,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,white-pawn,823,"[749, 772]","[898, 953]",white,pawn
88,2,"[1673, 315, 196, 331]",64876,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,black-king,824,"[1673, 315]","[1869, 646]",black,king
88,12,"[1604, 154, 149, 211]",31439,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,white-rook,825,"[1604, 154]","[1753, 365]",white,rook
88,8,"[480, 464, 207, 304]",62928,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,white-king,826,"[480, 464]","[687, 768]",white,king
88,10,"[520, 433, 146, 175]",25550,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,white-pawn,827,"[520, 433]","[666, 608]",white,pawn
88,4,"[1281, 417, 136, 211]",28696,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,black-pawn,828,"[1281, 417]","[1417, 628]",black,pawn
88,4,"[723, 568, 137, 200]",27400,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,black-pawn,829,"[723, 568]","[860, 768]",black,pawn
88,4,"[1160, 920, 154, 198]",30492,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,black-pawn,830,"[1160, 920]","[1314, 1118]",black,pawn
88,6,"[245, 555, 192, 231]",44352,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,black-rook,831,"[245, 555]","[437, 786]",black,rook
89,12,"[949, 167, 109, 176]",19184,4bf38c062fa7b5796d15ba90d6c3a456.jpg,1529,2284,white-rook,832,"[949, 167]","[1058, 343]",white,rook
90,3,"[260, 1106, 145, 231]",33495,4b8f93069270a9f7bb523518a5088b9e.jpg,1529,2284,black-knight,833,"[260, 1106]","[405, 1337]",black,knight
91,10,"[579, 188, 93, 140]",13020,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,834,"[579, 188]","[672, 328]",white,pawn
91,4,"[1511, 450, 98, 151]",14798,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,835,"[1511, 450]","[1609, 601]",black,pawn
91,2,"[1680, 298, 162, 313]",50706,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-king,836,"[1680, 298]","[1842, 611]",black,king
91,4,"[1121, 328, 96, 138]",13248,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,837,"[1121, 328]","[1217, 466]",black,pawn
91,10,"[554, 74, 122, 158]",19276,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,838,"[554, 74]","[676, 232]",white,pawn
91,4,"[1258, 194, 110, 149]",16390,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,839,"[1258, 194]","[1368, 343]",black,pawn
91,1,"[1618, 148, 125, 195]",24375,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-bishop,840,"[1618, 148]","[1743, 343]",black,bishop
91,11,"[550, 224, 160, 196]",31360,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-queen,841,"[550, 224]","[710, 420]",white,queen
91,10,"[556, 411, 130, 189]",24570,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,842,"[556, 411]","[686, 600]",white,pawn
91,4,"[1451, 79, 96, 137]",13152,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,843,"[1451, 79]","[1547, 216]",black,pawn
91,10,"[895, 299, 103, 162]",16686,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,844,"[895, 299]","[998, 461]",white,pawn
91,8,"[286, 488, 160, 275]",44000,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-king,845,"[286, 488]","[446, 763]",white,king
91,7,"[354, 140, 149, 228]",33972,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-bishop,846,"[354, 140]","[503, 368]",white,bishop
91,3,"[1104, 427, 141, 193]",27213,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-knight,847,"[1104, 427]","[1245, 620]",black,knight
91,12,"[365, 46, 150, 224]",33600,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-rook,848,"[365, 46]","[515, 270]",white,rook
91,10,"[926, 767, 135, 169]",22815,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,849,"[926, 767]","[1061, 936]",white,pawn
91,3,"[1305, 399, 134, 214]",28676,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-knight,850,"[1305, 399]","[1439, 613]",black,knight
91,5,"[1538, 533, 164, 237]",38868,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-queen,851,"[1538, 533]","[1702, 770]",black,queen
91,4,"[1189, 924, 131, 161]",21091,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,852,"[1189, 924]","[1320, 1085]",black,pawn
91,10,"[511, 938, 117, 159]",18603,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,853,"[511, 938]","[628, 1097]",white,pawn
91,6,"[1584, 55, 120, 151]",18120,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-rook,854,"[1584, 55]","[1704, 206]",black,rook
91,4,"[1308, 743, 122, 177]",21594,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,855,"[1308, 743]","[1430, 920]",black,pawn
91,6,"[1857, 1081, 164, 219]",35916,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-rook,856,"[1857, 1081]","[2021, 1300]",black,rook
91,7,"[230, 899, 160, 216]",34560,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-bishop,857,"[230, 899]","[390, 1115]",white,bishop
91,3,"[1766, 731, 184, 189]",34776,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-knight,858,"[1766, 731]","[1950, 920]",black,knight
91,9,"[278, 719, 162, 224]",36288,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-knight,859,"[278, 719]","[440, 943]",white,knight
91,9,"[727, 391, 139, 216]",30024,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-knight,860,"[727, 391]","[866, 607]",white,knight
91,10,"[527, 556, 141, 194]",27354,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,861,"[527, 556]","[668, 750]",white,pawn
91,4,"[1145, 608, 124, 170]",21080,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,862,"[1145, 608]","[1269, 778]",black,pawn
91,10,"[934, 1103, 142, 181]",25702,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,863,"[934, 1103]","[1076, 1284]",white,pawn
91,12,"[718, 1082, 158, 220]",34760,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-rook,864,"[718, 1082]","[876, 1302]",white,rook
91,4,"[1642, 1101, 126, 173]",21798,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,865,"[1642, 1101]","[1768, 1274]",black,pawn
92,2,"[1664, 306, 178, 308]",54824,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-king,866,"[1664, 306]","[1842, 614]",black,king
92,3,"[1295, 407, 127, 221]",28067,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-knight,867,"[1295, 407]","[1422, 628]",black,knight
92,3,"[930, 1070, 152, 245]",37240,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-knight,868,"[930, 1070]","[1082, 1315]",black,knight
92,6,"[1237, 23, 129, 197]",25413,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-rook,869,"[1237, 23]","[1366, 220]",black,rook
92,6,"[1123, 558, 140, 211]",29540,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-rook,870,"[1123, 558]","[1263, 769]",black,rook
92,4,"[1624, 1100, 142, 189]",26838,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,871,"[1624, 1100]","[1766, 1289]",black,pawn
92,4,"[1500, 439, 120, 168]",20160,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,872,"[1500, 439]","[1620, 607]",black,pawn
92,4,"[1331, 736, 115, 178]",20470,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,873,"[1331, 736]","[1446, 914]",black,pawn
92,4,"[1171, 927, 133, 175]",23275,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,874,"[1171, 927]","[1304, 1102]",black,pawn
92,4,"[1116, 325, 123, 158]",19434,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,875,"[1116, 325]","[1239, 483]",black,pawn
92,4,"[1067, 179, 114, 167]",19038,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,876,"[1067, 179]","[1181, 346]",black,pawn
