area,bbox,category_id,image_id,file_name,height,width,category_full_name,annotate_id,coord_tl,coord_br,category_color_name,category_piece_name
26797,"[362, 127, 127, 211]",7,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-bishop,811,"[362, 127]","[489, 338]",white,bishop
33072,"[249, 909, 156, 212]",7,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-bishop,812,"[249, 909]","[405, 1121]",white,bishop
34680,"[287, 734, 170, 204]",9,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-knight,813,"[287, 734]","[457, 938]",white,knight
26069,"[738, 404, 131, 199]",9,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-knight,814,"[738, 404]","[869, 603]",white,knight
18260,"[899, 292, 110, 166]",10,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,815,"[899, 292]","[1009, 458]",white,pawn
17120,"[886, 51, 107, 160]",10,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,816,"[886, 51]","[993, 211]",white,pawn
16610,"[569, 179, 110, 151]",10,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,817,"[569, 179]","[679, 330]",white,pawn
18040,"[542, 439, 110, 164]",10,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,818,"[542, 439]","[652, 603]",white,pawn
22620,"[498, 935, 130, 174]",10,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,819,"[498, 935]","[628, 1109]",white,pawn
21156,"[531, 581, 123, 172]",10,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,820,"[531, 581]","[654, 753]",white,pawn
18639,"[931, 769, 109, 171]",10,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,821,"[931, 769]","[1040, 940]",white,pawn
23807,"[951, 1122, 133, 179]",10,87,49d365236ee4fb6bd982b0f00bff007e.jpg,1529,2284,white-pawn,822,"[951, 1122]","[1084, 1301]",white,pawn
26969,"[749, 772, 149, 181]",10,88,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,white-pawn,823,"[749, 772]","[898, 953]",white,pawn
64876,"[1673, 315, 196, 331]",2,88,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,black-king,824,"[1673, 315]","[1869, 646]",black,king
31439,"[1604, 154, 149, 211]",12,88,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,white-rook,825,"[1604, 154]","[1753, 365]",white,rook
62928,"[480, 464, 207, 304]",8,88,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,white-king,826,"[480, 464]","[687, 768]",white,king
25550,"[520, 433, 146, 175]",10,88,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,white-pawn,827,"[520, 433]","[666, 608]",white,pawn
28696,"[1281, 417, 136, 211]",4,88,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,black-pawn,828,"[1281, 417]","[1417, 628]",black,pawn
27400,"[723, 568, 137, 200]",4,88,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,black-pawn,829,"[723, 568]","[860, 768]",black,pawn
30492,"[1160, 920, 154, 198]",4,88,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,black-pawn,830,"[1160, 920]","[1314, 1118]",black,pawn
44352,"[245, 555, 192, 231]",6,88,4ab3343c9e91e56813f6c36bcac9896a.jpg,1529,2284,black-rook,831,"[245, 555]","[437, 786]",black,rook
19184,"[949, 167, 109, 176]",12,89,4bf38c062fa7b5796d15ba90d6c3a456.jpg,1529,2284,white-rook,832,"[949, 167]","[1058, 343]",white,rook
33495,"[260, 1106, 145, 231]",3,90,4b8f93069270a9f7bb523518a5088b9e.jpg,1529,2284,black-knight,833,"[260, 1106]","[405, 1337]",black,knight
13020,"[579, 188, 93, 140]",10,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,834,"[579, 188]","[672, 328]",white,pawn
14798,"[1511, 450, 98, 151]",4,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,835,"[1511, 450]","[1609, 601]",black,pawn
50706,"[1680, 298, 162, 313]",2,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-king,836,"[1680, 298]","[1842, 611]",black,king
13248,"[1121, 328, 96, 138]",4,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,837,"[1121, 328]","[1217, 466]",black,pawn
19276,"[554, 74, 122, 158]",10,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,838,"[554, 74]","[676, 232]",white,pawn
16390,"[1258, 194, 110, 149]",4,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,839,"[1258, 194]","[1368, 343]",black,pawn
24375,"[1618, 148, 125, 195]",1,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-bishop,840,"[1618, 148]","[1743, 343]",black,bishop
31360,"[550, 224, 160, 196]",11,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-queen,841,"[550, 224]","[710, 420]",white,queen
24570,"[556, 411, 130, 189]",10,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,842,"[556, 411]","[686, 600]",white,pawn
13152,"[1451, 79, 96, 137]",4,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,843,"[1451, 79]","[1547, 216]",black,pawn
16686,"[895, 299, 103, 162]",10,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,844,"[895, 299]","[998, 461]",white,pawn
44000,"[286, 488, 160, 275]",8,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-king,845,"[286, 488]","[446, 763]",white,king
33972,"[354, 140, 149, 228]",7,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-bishop,846,"[354, 140]","[503, 368]",white,bishop
27213,"[1104, 427, 141, 193]",1,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-bishop,847,"[1104, 427]","[1245, 620]",black,bishop
33600,"[365, 46, 150, 224]",12,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-rook,848,"[365, 46]","[515, 270]",white,rook
22815,"[926, 767, 135, 169]",10,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,849,"[926, 767]","[1061, 936]",white,pawn
28676,"[1305, 399, 134, 214]",3,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-knight,850,"[1305, 399]","[1439, 613]",black,knight
38868,"[1538, 533, 164, 237]",5,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-queen,851,"[1538, 533]","[1702, 770]",black,queen
21091,"[1189, 924, 131, 161]",4,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,852,"[1189, 924]","[1320, 1085]",black,pawn
18603,"[511, 938, 117, 159]",10,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,853,"[511, 938]","[628, 1097]",white,pawn
18120,"[1584, 55, 120, 151]",6,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-rook,854,"[1584, 55]","[1704, 206]",black,rook
21594,"[1308, 743, 122, 177]",4,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,855,"[1308, 743]","[1430, 920]",black,pawn
35916,"[1857, 1081, 164, 219]",6,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-rook,856,"[1857, 1081]","[2021, 1300]",black,rook
34560,"[230, 899, 160, 216]",7,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-bishop,857,"[230, 899]","[390, 1115]",white,bishop
34776,"[1766, 731, 184, 189]",3,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-knight,858,"[1766, 731]","[1950, 920]",black,knight
36288,"[278, 719, 162, 224]",9,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-knight,859,"[278, 719]","[440, 943]",white,knight
30024,"[727, 391, 139, 216]",9,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-knight,860,"[727, 391]","[866, 607]",white,knight
27354,"[527, 556, 141, 194]",10,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,861,"[527, 556]","[668, 750]",white,pawn
21080,"[1145, 608, 124, 170]",4,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,862,"[1145, 608]","[1269, 778]",black,pawn
25702,"[934, 1103, 142, 181]",10,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-pawn,863,"[934, 1103]","[1076, 1284]",white,pawn
34760,"[718, 1082, 158, 220]",12,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,white-rook,864,"[718, 1082]","[876, 1302]",white,rook
21798,"[1642, 1101, 126, 173]",4,91,49c2afbbe5726160b289f7c0c62cdace.jpg,1529,2284,black-pawn,865,"[1642, 1101]","[1768, 1274]",black,pawn
54824,"[1664, 306, 178, 308]",2,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-king,866,"[1664, 306]","[1842, 614]",black,king
28067,"[1295, 407, 127, 221]",3,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-knight,867,"[1295, 407]","[1422, 628]",black,knight
37240,"[930, 1070, 152, 245]",3,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-knight,868,"[930, 1070]","[1082, 1315]",black,knight
25413,"[1237, 23, 129, 197]",6,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-rook,869,"[1237, 23]","[1366, 220]",black,rook
29540,"[1123, 558, 140, 211]",6,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-rook,870,"[1123, 558]","[1263, 769]",black,rook
26838,"[1624, 1100, 142, 189]",4,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,871,"[1624, 1100]","[1766, 1289]",black,pawn
20160,"[1500, 439, 120, 168]",4,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,872,"[1500, 439]","[1620, 607]",black,pawn
20470,"[1331, 736, 115, 178]",4,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,873,"[1331, 736]","[1446, 914]",black,pawn
23275,"[1171, 927, 133, 175]",4,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,874,"[1171, 927]","[1304, 1102]",black,pawn
19434,"[1116, 325, 123, 158]",4,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,875,"[1116, 325]","[1239, 483]",black,pawn
19038,"[1067, 179, 114, 167]",4,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-pawn,876,"[1067, 179]","[1181, 346]",black,pawn
26793,"[1306, 129, 117, 229]",1,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-bishop,877,"[1306, 129]","[1423, 358]",black,bishop
35568,"[731, 709, 156, 228]",1,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,black-bishop,878,"[731, 709]","[887, 937]",black,bishop
35772,"[727, 90, 132, 271]",11,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-queen,879,"[727, 90]","[859, 361]",white,queen
41416,"[460, 1082, 167, 248]",9,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-knight,880,"[460, 1082]","[627, 1330]",white,knight
28566,"[729, 392, 138, 207]",9,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-knight,881,"[729, 392]","[867, 599]",white,knight
27136,"[752, 551, 128, 212]",7,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-bishop,882,"[752, 551]","[880, 763]",white,bishop
34226,"[344, 121, 157, 218]",7,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-bishop,883,"[344, 121]","[501, 339]",white,bishop
23865,"[387, 49, 129, 185]",12,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-rook,884,"[387, 49]","[516, 234]",white,rook
55180,"[286, 465, 178, 310]",8,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-king,885,"[286, 465]","[464, 775]",white,king
19372,"[880, 48, 116, 167]",10,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-pawn,886,"[880, 48]","[996, 215]",white,pawn
18560,"[570, 176, 116, 160]",10,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-pawn,887,"[570, 176]","[686, 336]",white,pawn
17515,"[538, 439, 113, 155]",10,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-pawn,888,"[538, 439]","[651, 594]",white,pawn
20740,"[531, 580, 122, 170]",10,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-pawn,889,"[531, 580]","[653, 750]",white,pawn
23718,"[503, 931, 134, 177]",10,92,4d7820ad9fb4fe69d5168e1d7317dd02.jpg,1529,2284,white-pawn,890,"[503, 931]","[637, 1108]",white,pawn
23436,"[1610, 38, 126, 186]",6,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-rook,891,"[1610, 38]","[1736, 224]",black,rook
35948,"[1851, 1093, 172, 209]",6,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-rook,892,"[1851, 1093]","[2023, 1302]",black,rook
49800,"[1681, 308, 166, 300]",2,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-king,893,"[1681, 308]","[1847, 608]",black,king
37950,"[1545, 501, 150, 253]",5,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-queen,894,"[1545, 501]","[1695, 754]",black,queen
15040,"[1513, 446, 94, 160]",4,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-pawn,895,"[1513, 446]","[1607, 606]",black,pawn
21336,"[1635, 1112, 127, 168]",4,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-pawn,896,"[1635, 1112]","[1762, 1280]",black,pawn
31845,"[1783, 739, 165, 193]",3,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-knight,897,"[1783, 739]","[1948, 932]",black,knight
26586,"[1324, 416, 126, 211]",3,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-knight,898,"[1324, 416]","[1450, 627]",black,knight
23598,"[1435, 21, 114, 207]",1,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-bishop,899,"[1435, 21]","[1549, 228]",black,bishop
29468,"[1109, 405, 139, 212]",1,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-bishop,900,"[1109, 405]","[1248, 617]",black,bishop
14841,"[1111, 61, 97, 153]",4,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-pawn,901,"[1111, 61]","[1208, 214]",black,pawn
15288,"[1270, 191, 98, 156]",4,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-pawn,902,"[1270, 191]","[1368, 347]",black,pawn
17227,"[1123, 326, 107, 161]",4,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-pawn,903,"[1123, 326]","[1230, 487]",black,pawn
16320,"[1167, 600, 102, 160]",4,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-pawn,904,"[1167, 600]","[1269, 760]",black,pawn
18530,"[1315, 750, 109, 170]",4,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-pawn,905,"[1315, 750]","[1424, 920]",black,pawn
21824,"[1179, 931, 124, 176]",4,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,black-pawn,906,"[1179, 931]","[1303, 1107]",black,pawn
28080,"[735, 399, 135, 208]",9,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-knight,907,"[735, 399]","[870, 607]",white,knight
34773,"[280, 733, 173, 201]",9,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-knight,908,"[280, 733]","[453, 934]",white,knight
47790,"[295, 476, 162, 295]",8,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-king,909,"[295, 476]","[457, 771]",white,king
32224,"[251, 911, 152, 212]",7,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-bishop,910,"[251, 911]","[403, 1123]",white,bishop
26910,"[363, 129, 130, 207]",7,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-bishop,911,"[363, 129]","[493, 336]",white,bishop
20570,"[398, 47, 110, 187]",12,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-rook,912,"[398, 47]","[508, 234]",white,rook
32648,"[715, 1084, 154, 212]",12,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-rook,913,"[715, 1084]","[869, 1296]",white,rook
20449,"[502, 937, 121, 169]",10,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-pawn,914,"[502, 937]","[623, 1106]",white,pawn
19220,"[532, 592, 124, 155]",10,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-pawn,915,"[532, 592]","[656, 747]",white,pawn
17710,"[541, 445, 115, 154]",10,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-pawn,916,"[541, 445]","[656, 599]",white,pawn
40320,"[546, 213, 160, 252]",11,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-queen,917,"[546, 213]","[706, 465]",white,queen
13585,"[581, 179, 95, 143]",10,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-pawn,918,"[581, 179]","[676, 322]",white,pawn
15708,"[894, 58, 102, 154]",10,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-pawn,919,"[894, 58]","[996, 212]",white,pawn
16380,"[899, 296, 105, 156]",10,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-pawn,920,"[899, 296]","[1004, 452]",white,pawn
19588,"[923, 772, 118, 166]",10,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-pawn,921,"[923, 772]","[1041, 938]",white,pawn
22620,"[957, 1118, 130, 174]",10,93,4d6b667ecbd41ebd603b38848366d9d0.jpg,1529,2284,white-pawn,922,"[957, 1118]","[1087, 1292]",white,pawn
29784,"[1733, 331, 136, 219]",5,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-queen,923,"[1733, 331]","[1869, 550]",black,queen
49941,"[1721, 424, 179, 279]",2,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-king,924,"[1721, 424]","[1900, 703]",black,king
22774,"[1681, 233, 118, 193]",1,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-bishop,925,"[1681, 233]","[1799, 426]",black,bishop
25862,"[1769, 667, 134, 193]",1,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-bishop,926,"[1769, 667]","[1903, 860]",black,bishop
21875,"[1642, 117, 125, 175]",3,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-knight,927,"[1642, 117]","[1767, 292]",black,knight
32437,"[1806, 832, 163, 199]",3,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-knight,928,"[1806, 832]","[1969, 1031]",black,knight
18040,"[1642, 20, 110, 164]",6,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-rook,929,"[1642, 20]","[1752, 184]",black,rook
33320,"[1832, 1025, 170, 196]",6,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-rook,930,"[1832, 1025]","[2002, 1221]",black,rook
13442,"[1459, 28, 94, 143]",4,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-pawn,931,"[1459, 28]","[1553, 171]",black,pawn
13818,"[1470, 150, 98, 141]",4,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-pawn,932,"[1470, 150]","[1568, 291]",black,pawn
15080,"[1490, 272, 104, 145]",4,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-pawn,933,"[1490, 272]","[1594, 417]",black,pawn
16686,"[1513, 384, 103, 162]",4,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-pawn,934,"[1513, 384]","[1616, 546]",black,pawn
14915,"[1550, 532, 95, 157]",4,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-pawn,935,"[1550, 532]","[1645, 689]",black,pawn
16300,"[1575, 687, 100, 163]",4,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-pawn,936,"[1575, 687]","[1675, 850]",black,pawn
17227,"[1603, 857, 107, 161]",4,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-pawn,937,"[1603, 857]","[1710, 1018]",black,pawn
21063,"[1629, 1034, 119, 177]",4,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,black-pawn,938,"[1629, 1034]","[1748, 1211]",black,pawn
37296,"[356, 301, 148, 252]",11,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-queen,939,"[356, 301]","[504, 553]",white,queen
45552,"[321, 411, 156, 292]",8,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-king,940,"[321, 411]","[477, 703]",white,king
23640,"[380, 213, 120, 197]",7,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-bishop,941,"[380, 213]","[500, 410]",white,bishop
28770,"[297, 638, 137, 210]",7,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-bishop,942,"[297, 638]","[434, 848]",white,bishop
22625,"[395, 107, 125, 181]",9,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-knight,943,"[395, 107]","[520, 288]",white,knight
32085,"[279, 845, 155, 207]",9,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-knight,944,"[279, 845]","[434, 1052]",white,knight
33110,"[251, 1032, 154, 215]",12,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-rook,945,"[251, 1032]","[405, 1247]",white,rook
18792,"[419, 0, 116, 162]",12,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-rook,946,"[419, 0]","[535, 162]",white,rook
14338,"[590, 20, 107, 134]",10,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-pawn,947,"[590, 20]","[697, 154]",white,pawn
15260,"[589, 141, 109, 140]",10,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-pawn,948,"[589, 141]","[698, 281]",white,pawn
15688,"[589, 268, 106, 148]",10,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-pawn,949,"[589, 268]","[695, 416]",white,pawn
19479,"[560, 397, 129, 151]",10,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-pawn,950,"[560, 397]","[689, 548]",white,pawn
20800,"[559, 548, 130, 160]",10,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-pawn,951,"[559, 548]","[689, 708]",white,pawn
19418,"[532, 711, 133, 146]",10,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-pawn,952,"[532, 711]","[665, 857]",white,pawn
22540,"[527, 861, 140, 161]",10,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-pawn,953,"[527, 861]","[667, 1022]",white,pawn
22101,"[503, 1049, 139, 159]",10,94,4939035108d04ee672570a7cc937e270.jpg,1529,2284,white-pawn,954,"[503, 1049]","[642, 1208]",white,pawn
24477,"[961, 564, 123, 199]",3,95,5758322233deed7ae7adc23536db2a4f.jpg,1529,2284,black-knight,955,"[961, 564]","[1084, 763]",black,knight
34112,"[1536, 835, 164, 208]",1,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-bishop,956,"[1536, 835]","[1700, 1043]",black,bishop
56856,"[1708, 406, 184, 309]",2,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-king,957,"[1708, 406]","[1892, 715]",black,king
37808,"[1300, 313, 139, 272]",5,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-queen,958,"[1300, 313]","[1439, 585]",black,queen
38728,"[1820, 1018, 188, 206]",6,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-rook,959,"[1820, 1018]","[2008, 1224]",black,rook
19690,"[1289, 10, 110, 179]",6,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-rook,960,"[1289, 10]","[1399, 189]",black,rook
16524,"[1466, 138, 102, 162]",4,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-pawn,961,"[1466, 138]","[1568, 300]",black,pawn
17967,"[1487, 266, 113, 159]",4,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-pawn,962,"[1487, 266]","[1600, 425]",black,pawn
20336,"[1538, 534, 124, 164]",4,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-pawn,963,"[1538, 534]","[1662, 698]",black,pawn
20086,"[1556, 691, 121, 166]",4,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-pawn,964,"[1556, 691]","[1677, 857]",black,pawn
23711,"[1397, 1042, 131, 181]",4,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-pawn,965,"[1397, 1042]","[1528, 1223]",black,pawn
17264,"[1131, 19, 104, 166]",4,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-pawn,966,"[1131, 19]","[1235, 185]",black,pawn
17280,"[1134, 380, 108, 160]",4,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-pawn,967,"[1134, 380]","[1242, 540]",black,pawn
24633,"[1288, 101, 119, 207]",3,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-knight,968,"[1288, 101]","[1407, 308]",black,knight
28730,"[946, 494, 130, 221]",3,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,black-knight,969,"[946, 494]","[1076, 715]",black,knight
39038,"[756, 320, 149, 262]",11,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,white-queen,970,"[756, 320]","[905, 582]",white,queen
30954,"[502, 1030, 154, 201]",12,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,white-rook,971,"[502, 1030]","[656, 1231]",white,rook
22848,"[402, 0, 136, 168]",12,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,white-rook,972,"[402, 0]","[538, 168]",white,rook
49855,"[306, 407, 169, 295]",8,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,white-king,973,"[306, 407]","[475, 702]",white,king
30305,"[288, 641, 145, 209]",7,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,white-bishop,974,"[288, 641]","[433, 850]",white,bishop
24552,"[772, 193, 124, 198]",9,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,white-knight,975,"[772, 193]","[896, 391]",white,knight
37230,"[286, 813, 170, 219]",9,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,white-knight,976,"[286, 813]","[456, 1032]",white,knight
18144,"[942, 379, 112, 162]",10,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,white-pawn,977,"[942, 379]","[1054, 541]",white,pawn
17854,"[596, 10, 113, 158]",10,96,4de23afff63bc169b4ebe547a9c9b692.jpg,1529,2284,white-pawn,978,"[596, 10]","[709, 168]",white,pawn
