image_id,category_id,bbox,area,file_name,height,width,category_full_name,annotate_id,coord_tl,coord_br,category_color_name,category_piece_name
49,4,"[1618, 1114, 141, 172]",24252,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,black-pawn,548,"[1618, 1114]","[1759, 1286]",black,pawn
49,4,"[1509, 447, 100, 164]",16400,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,black-pawn,549,"[1509, 447]","[1609, 611]",black,pawn
49,4,"[1269, 191, 97, 163]",15811,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,black-pawn,550,"[1269, 191]","[1366, 354]",black,pawn
49,4,"[1104, 60, 109, 159]",17331,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,black-pawn,551,"[1104, 60]","[1213, 219]",black,pawn
49,4,"[1123, 319, 106, 169]",17914,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,black-pawn,552,"[1123, 319]","[1229, 488]",black,pawn
49,4,"[758, 611, 105, 161]",16905,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,black-pawn,553,"[758, 611]","[863, 772]",black,pawn
49,4,"[1184, 930, 114, 175]",19950,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,black-pawn,554,"[1184, 930]","[1298, 1105]",black,pawn
49,12,"[391, 48, 116, 179]",20764,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-rook,555,"[391, 48]","[507, 227]",white,rook
49,12,"[715, 1081, 148, 219]",32412,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-rook,556,"[715, 1081]","[863, 1300]",white,rook
49,11,"[550, 211, 154, 257]",39578,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-queen,557,"[550, 211]","[704, 468]",white,queen
49,8,"[286, 475, 166, 293]",48638,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-king,558,"[286, 475]","[452, 768]",white,king
49,7,"[362, 127, 127, 211]",26797,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-bishop,559,"[362, 127]","[489, 338]",white,bishop
49,7,"[249, 909, 156, 212]",33072,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-bishop,560,"[249, 909]","[405, 1121]",white,bishop
49,9,"[287, 734, 170, 204]",34680,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-knight,561,"[287, 734]","[457, 938]",white,knight
49,9,"[738, 404, 131, 199]",26069,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-knight,562,"[738, 404]","[869, 603]",white,knight
49,10,"[899, 292, 110, 166]",18260,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-pawn,563,"[899, 292]","[1009, 458]",white,pawn
49,10,"[886, 51, 107, 160]",17120,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-pawn,564,"[886, 51]","[993, 211]",white,pawn
49,10,"[569, 179, 110, 151]",16610,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-pawn,565,"[569, 179]","[679, 330]",white,pawn
49,10,"[542, 439, 110, 164]",18040,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-pawn,566,"[542, 439]","[652, 603]",white,pawn
49,10,"[498, 935, 130, 174]",22620,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-pawn,567,"[498, 935]","[628, 1109]",white,pawn
49,10,"[531, 581, 123, 172]",21156,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-pawn,568,"[531, 581]","[654, 753]",white,pawn
49,10,"[931, 769, 109, 171]",18639,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-pawn,569,"[931, 769]","[1040, 940]",white,pawn
49,10,"[951, 1122, 133, 179]",23807,49d365236ee4fb6bd982b0f00bff007e_jpg.rf.12e4a03d85bce1e9c212a68fb0af9500.jpg,1529,2284,white-pawn,570,"[951, 1122]","[1084, 1301]",white,pawn
50,5,"[1288, 306, 175, 274]",47950,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,black-queen,571,"[1288, 306]","[1463, 580]",black,queen
50,3,"[935, 499, 164, 217]",35588,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,black-knight,572,"[935, 499]","[1099, 716]",black,knight
50,7,"[928, 801, 159, 231]",36729,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-bishop,573,"[928, 801]","[1087, 1032]",white,bishop
50,11,"[752, 309, 154, 269]",41426,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-queen,574,"[752, 309]","[906, 578]",white,queen
50,9,"[295, 784, 172, 250]",43000,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-knight,575,"[295, 784]","[467, 1034]",white,knight
50,8,"[521, 412, 181, 302]",54662,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-king,576,"[521, 412]","[702, 714]",white,king
50,12,"[400, 0, 142, 171]",24282,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-rook,577,"[400, 0]","[542, 171]",white,rook
50,12,"[488, 1027, 189, 215]",40635,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-rook,578,"[488, 1027]","[677, 1242]",white,rook
50,10,"[523, 853, 144, 166]",23904,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-pawn,579,"[523, 853]","[667, 1019]",white,pawn
50,10,"[590, 249, 131, 162]",21222,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-pawn,580,"[590, 249]","[721, 411]",white,pawn
50,10,"[586, 9, 131, 159]",20829,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-pawn,581,"[586, 9]","[717, 168]",white,pawn
50,10,"[950, 385, 106, 156]",16536,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-pawn,582,"[950, 385]","[1056, 541]",white,pawn
50,10,"[953, 1035, 147, 180]",26460,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,white-pawn,583,"[953, 1035]","[1100, 1215]",white,pawn
50,4,"[1125, 22, 124, 157]",19468,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,black-pawn,584,"[1125, 22]","[1249, 179]",black,pawn
50,4,"[1489, 270, 126, 167]",21042,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,black-pawn,585,"[1489, 270]","[1615, 437]",black,pawn
50,4,"[1455, 141, 118, 157]",18526,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,black-pawn,586,"[1455, 141]","[1573, 298]",black,pawn
50,4,"[1120, 379, 128, 162]",20736,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,black-pawn,587,"[1120, 379]","[1248, 541]",black,pawn
50,4,"[1355, 682, 135, 180]",24300,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,black-pawn,588,"[1355, 682]","[1490, 862]",black,pawn
50,4,"[1535, 532, 121, 174]",21054,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,black-pawn,589,"[1535, 532]","[1656, 706]",black,pawn
50,2,"[1714, 404, 186, 315]",58590,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,black-king,590,"[1714, 404]","[1900, 719]",black,king
50,6,"[1822, 1013, 190, 220]",41800,ce54969567273b9b8a275812ff56e16c_jpg.rf.151c0e520b927299af21d6f57d766bfd.jpg,1529,2284,black-rook,591,"[1822, 1013]","[2012, 1233]",black,rook
51,7,"[1120, 144, 108, 206]",22248,9fc54a45feb5b01db8f6828d181fb075_jpg.rf.166756fcbc7cd9be3d712be005209090.jpg,1529,2284,white-bishop,592,"[1120, 144]","[1228, 350]",white,bishop
52,11,"[707, 84, 162, 282]",45684,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-queen,593,"[707, 84]","[869, 366]",white,queen
52,8,"[275, 456, 195, 336]",65520,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-king,594,"[275, 456]","[470, 792]",white,king
52,12,"[381, 31, 142, 201]",28542,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-rook,595,"[381, 31]","[523, 232]",white,rook
52,7,"[353, 109, 146, 232]",33872,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-bishop,596,"[353, 109]","[499, 341]",white,bishop
52,7,"[725, 538, 164, 233]",38212,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-bishop,597,"[725, 538]","[889, 771]",white,bishop
52,9,"[435, 1068, 201, 272]",54672,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-knight,598,"[435, 1068]","[636, 1340]",white,knight
52,10,"[891, 46, 111, 173]",19203,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-pawn,599,"[891, 46]","[1002, 219]",white,pawn
52,10,"[558, 158, 133, 185]",24605,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-pawn,600,"[558, 158]","[691, 343]",white,pawn
52,10,"[529, 429, 129, 186]",23994,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-pawn,601,"[529, 429]","[658, 615]",white,pawn
52,10,"[516, 574, 151, 188]",28388,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-pawn,602,"[516, 574]","[667, 762]",white,pawn
52,10,"[755, 766, 128, 190]",24320,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,white-pawn,603,"[755, 766]","[883, 956]",white,pawn
52,2,"[1666, 304, 187, 305]",57035,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-king,604,"[1666, 304]","[1853, 609]",black,king
52,1,"[1304, 128, 115, 225]",25875,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-bishop,605,"[1304, 128]","[1419, 353]",black,bishop
52,3,"[918, 1055, 172, 258]",44376,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-knight,606,"[918, 1055]","[1090, 1313]",black,knight
52,3,"[915, 274, 167, 205]",34235,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-knight,607,"[915, 274]","[1082, 479]",black,knight
52,6,"[1231, 27, 136, 193]",26248,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-rook,608,"[1231, 27]","[1367, 220]",black,rook
52,6,"[1121, 564, 148, 208]",30784,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-rook,609,"[1121, 564]","[1269, 772]",black,rook
52,4,"[1629, 1102, 139, 187]",25993,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-pawn,610,"[1629, 1102]","[1768, 1289]",black,pawn
52,4,"[890, 195, 122, 161]",19642,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-pawn,611,"[890, 195]","[1012, 356]",black,pawn
52,4,"[1063, 184, 119, 160]",19040,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-pawn,612,"[1063, 184]","[1182, 344]",black,pawn
52,4,"[1507, 438, 111, 169]",18759,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-pawn,613,"[1507, 438]","[1618, 607]",black,pawn
52,4,"[1324, 731, 128, 187]",23936,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-pawn,614,"[1324, 731]","[1452, 918]",black,pawn
52,4,"[1167, 925, 140, 180]",25200,b7a8c7de4fe1382d69f58ac97e819b5c_jpg.rf.16cbe7cd2032ca471257c6ae8f49c433.jpg,1529,2284,black-pawn,615,"[1167, 925]","[1307, 1105]",black,pawn
53,5,"[1709, 334, 158, 243]",38394,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-queen,616,"[1709, 334]","[1867, 577]",black,queen
53,2,"[1720, 425, 172, 279]",47988,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-king,617,"[1720, 425]","[1892, 704]",black,king
53,1,"[1785, 651, 138, 203]",28014,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-bishop,618,"[1785, 651]","[1923, 854]",black,bishop
53,1,"[1666, 229, 119, 189]",22491,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-bishop,619,"[1666, 229]","[1785, 418]",black,bishop
53,3,"[1636, 120, 129, 174]",22446,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-knight,620,"[1636, 120]","[1765, 294]",black,knight
53,3,"[1805, 839, 168, 181]",30408,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-knight,621,"[1805, 839]","[1973, 1020]",black,knight
53,6,"[1842, 1025, 163, 195]",31785,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-rook,622,"[1842, 1025]","[2005, 1220]",black,rook
53,6,"[1639, 21, 112, 157]",17584,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-rook,623,"[1639, 21]","[1751, 178]",black,rook
53,4,"[1463, 30, 91, 143]",13013,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-pawn,624,"[1463, 30]","[1554, 173]",black,pawn
53,4,"[1477, 152, 89, 140]",12460,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-pawn,625,"[1477, 152]","[1566, 292]",black,pawn
53,4,"[1501, 275, 95, 144]",13680,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-pawn,626,"[1501, 275]","[1596, 419]",black,pawn
53,4,"[1520, 397, 93, 145]",13485,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-pawn,627,"[1520, 397]","[1613, 542]",black,pawn
53,4,"[1541, 540, 108, 147]",15876,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-pawn,628,"[1541, 540]","[1649, 687]",black,pawn
53,4,"[1561, 700, 119, 156]",18564,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-pawn,629,"[1561, 700]","[1680, 856]",black,pawn
53,4,"[1601, 860, 110, 165]",18150,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-pawn,630,"[1601, 860]","[1711, 1025]",black,pawn
53,4,"[1631, 1047, 119, 162]",19278,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,black-pawn,631,"[1631, 1047]","[1750, 1209]",black,pawn
53,11,"[364, 298, 134, 255]",34170,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-queen,632,"[364, 298]","[498, 553]",white,queen
53,8,"[327, 410, 151, 292]",44092,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-king,633,"[327, 410]","[478, 702]",white,king
53,7,"[391, 208, 109, 203]",22127,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-bishop,634,"[391, 208]","[500, 411]",white,bishop
53,7,"[309, 648, 124, 197]",24428,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-bishop,635,"[309, 648]","[433, 845]",white,bishop
53,9,"[422, 97, 117, 190]",22230,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-knight,636,"[422, 97]","[539, 287]",white,knight
53,9,"[316, 815, 140, 211]",29540,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-knight,637,"[316, 815]","[456, 1026]",white,knight
53,12,"[247, 1041, 153, 203]",31059,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-rook,638,"[247, 1041]","[400, 1244]",white,rook
53,12,"[430, 0, 105, 159]",16695,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-rook,639,"[430, 0]","[535, 159]",white,rook
53,10,"[603, 141, 98, 146]",14308,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-pawn,640,"[603, 141]","[701, 287]",white,pawn
53,10,"[611, 17, 90, 146]",13140,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-pawn,641,"[611, 17]","[701, 163]",white,pawn
53,10,"[601, 268, 93, 145]",13485,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-pawn,642,"[601, 268]","[694, 413]",white,pawn
53,10,"[585, 397, 99, 153]",15147,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-pawn,643,"[585, 397]","[684, 550]",white,pawn
53,10,"[582, 551, 103, 149]",15347,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-pawn,644,"[582, 551]","[685, 700]",white,pawn
53,10,"[558, 712, 104, 145]",15080,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-pawn,645,"[558, 712]","[662, 857]",white,pawn
53,10,"[550, 860, 112, 156]",17472,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-pawn,646,"[550, 860]","[662, 1016]",white,pawn
53,10,"[506, 1042, 139, 167]",23213,03d3ff4582c8125d69c19a72f846bec8_jpg.rf.17093023646561aab9e53909e7a70ed7.jpg,1529,2284,white-pawn,647,"[506, 1042]","[645, 1209]",white,pawn
54,9,"[1868, 1080, 155, 221]",34255,48e115dcbf1b3a67ca47a75a92da3f33_jpg.rf.1723c5f561ce682b3997b181ba407b9d.jpg,1529,2284,white-knight,648,"[1868, 1080]","[2023, 1301]",white,knight
55,2,"[1567, 822, 169, 301]",50869,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,black-king,649,"[1567, 822]","[1736, 1123]",black,king
55,6,"[1860, 1088, 158, 208]",32864,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,black-rook,650,"[1860, 1088]","[2018, 1296]",black,rook
55,12,"[1394, 1077, 157, 207]",32499,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,white-rook,651,"[1394, 1077]","[1551, 1284]",white,rook
55,4,"[1486, 312, 113, 155]",17515,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,black-pawn,652,"[1486, 312]","[1599, 467]",black,pawn
55,4,"[1365, 754, 119, 154]",18326,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,black-pawn,653,"[1365, 754]","[1484, 908]",black,pawn
55,5,"[1282, 363, 147, 263]",38661,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,black-queen,654,"[1282, 363]","[1429, 626]",black,queen
55,3,"[927, 559, 142, 213]",30246,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,black-knight,655,"[927, 559]","[1069, 772]",black,knight
55,4,"[1114, 440, 101, 154]",15554,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,black-pawn,656,"[1114, 440]","[1215, 594]",black,pawn
55,11,"[734, 378, 151, 259]",39109,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,white-queen,657,"[734, 378]","[885, 637]",white,queen
55,8,"[516, 490, 155, 299]",46345,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,white-king,658,"[516, 490]","[671, 789]",white,king
55,12,"[327, 287, 143, 192]",27456,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,white-rook,659,"[327, 287]","[470, 479]",white,rook
55,10,"[930, 444, 104, 152]",15808,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,white-pawn,660,"[930, 444]","[1034, 596]",white,pawn
55,10,"[754, 196, 113, 164]",18532,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,white-pawn,661,"[754, 196]","[867, 360]",white,pawn
55,10,"[569, 58, 103, 157]",16171,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,white-pawn,662,"[569, 58]","[672, 215]",white,pawn
55,10,"[517, 934, 130, 180]",23400,d415969922564f317be0d1433330626f_jpg.rf.184c5126cee65526e8346e0317a2d7f6.jpg,1529,2284,white-pawn,663,"[517, 934]","[647, 1114]",white,pawn
56,6,"[1292, 18, 113, 174]",19662,bc5decab88861286dcf78a367b4377cb_jpg.rf.1892814fbc240a28398cadc42daad2dc.jpg,1529,2284,black-rook,664,"[1292, 18]","[1405, 192]",black,rook
56,6,"[1834, 1009, 168, 221]",37128,bc5decab88861286dcf78a367b4377cb_jpg.rf.1892814fbc240a28398cadc42daad2dc.jpg,1529,2284,black-rook,665,"[1834, 1009]","[2002, 1230]",black,rook
56,2,"[1722, 408, 170, 306]",52020,bc5decab88861286dcf78a367b4377cb_jpg.rf.1892814fbc240a28398cadc42daad2dc.jpg,1529,2284,black-king,666,"[1722, 408]","[1892, 714]",black,king
56,5,"[1296, 315, 148, 276]",40848,bc5decab88861286dcf78a367b4377cb_jpg.rf.1892814fbc240a28398cadc42daad2dc.jpg,1529,2284,black-queen,667,"[1296, 315]","[1444, 591]",black,queen
56,4,"[1537, 532, 121, 170]",20570,bc5decab88861286dcf78a367b4377cb_jpg.rf.1892814fbc240a28398cadc42daad2dc.jpg,1529,2284,black-pawn,668,"[1537, 532]","[1658, 702]",black,pawn
56,4,"[1494, 269, 106, 157]",16642,bc5decab88861286dcf78a367b4377cb_jpg.rf.1892814fbc240a28398cadc42daad2dc.jpg,1529,2284,black-pawn,669,"[1494, 269]","[1600, 426]",black,pawn
56,4,"[1465, 144, 101, 147]",14847,bc5decab88861286dcf78a367b4377cb_jpg.rf.1892814fbc240a28398cadc42daad2dc.jpg,1529,2284,black-pawn,670,"[1465, 144]","[1566, 291]",black,pawn
56,4,"[1135, 19, 106, 161]",17066,bc5decab88861286dcf78a367b4377cb_jpg.rf.1892814fbc240a28398cadc42daad2dc.jpg,1529,2284,black-pawn,671,"[1135, 19]","[1241, 180]",black,pawn
56,4,"[1376, 691, 105, 166]",17430,bc5decab88861286dcf78a367b4377cb_jpg.rf.1892814fbc240a28398cadc42daad2dc.jpg,1529,2284,black-pawn,672,"[1376, 691]","[1481, 857]",black,pawn
56,4,"[1130, 386, 109, 157]",17113,bc5decab88861286dcf78a367b4377cb_jpg.rf.1892814fbc240a28398cadc42daad2dc.jpg,1529,2284,black-pawn,673,"[1130, 386]","[1239, 543]",black,pawn
